ID,Timestamp,Tweet,Keluhan,Respon,Bukan Keluhan/Respon,Topik Umum, Topik Spesifik,Lokasi,Waktu ,
679667631511572481,"23 Des 2015, 09:19:25 PM",@pdamtirtawening @ridwankamil alhamdulillah .. Mugi sing enggal ngocor..Nuhun Pa Emil,,,Ya,Bukan Keluhan,-,-,-,
679669027443060736,"23 Des 2015, 09:24:58 PM","@PRFMnews @ridwankamil transfortasi bdg sudah jauh lebih baik, sikit saja yg perlu d benahi mental drpd sopir trutama sopir angkot,",,,Ya,Bukan Keluhan,-,-,-,
679669071126900736,"23 Des 2015, 09:25:08 PM",@ridwankamil pa kalo pendaftaran buat rumah susun yg d JL.Jakarta itu dibukanya kapan ya pa?,,,Ya,Bukan Keluhan,-,-,-,
679669444432416768,"23 Des 2015, 09:26:37 PM",Mohon bantuan kebakaran Rw.04 jl. Bbk.tarogong kel @sukaasih_bdg @KecBojongloakal @ridwankamil @Rescue_Damkar https://t.co/FsgRjD047J,,,Ya,Infrastruktur,kebakaran,RW. 04 Jalan Bbk Tarogong Kel. Sukasih Kec. Bojongloakal ,-,
679669958456938496,"23 Des 2015, 09:28:40 PM",RT @hendragaya: Mohon bantuan kebakaran Rw.04 jl. Bbk.tarogong kel @sukaasih_bdg @KecBojongloakal @ridwankamil @Rescue_Damkar https://t.co/?,,,Ya,Infrastruktur,Kebakaran,RW. 04 Jalan Bbk Tarogong Kel. Sukasih Kec. Bojongloakal ,-,
679670070906232832,"23 Des 2015, 09:29:07 PM",RT @hendragaya: Mohon bantuan kebakaran Rw.04 jl. Bbk.tarogong kel @sukaasih_bdg @KecBojongloakal @ridwankamil @Rescue_Damkar https://t.co/?,,,Ya,Infrastruktur,Kebakaran,RW. 04 Jalan Bbk Tarogong Kel. Sukasih Kec. Bojongloakal ,-,
679670092930535424,"23 Des 2015, 09:29:12 PM","@ridwankamil pa, ini khan sudah mau taun 2016,knp saya masih jomblo? Plis",,,Ya,Bukan Keluhan,-,-,-,
679670526843830272,"23 Des 2015, 09:30:55 PM","Kang, @ridwankamil  Senin 28 des sy ke bdg, itupun cuma PP aja, kgn ketemu mantan waktu kuliah dibdg. Dan, boleh ga skalian ketemu kang Emil",,,Ya,Bukan Keluhan,-,-,-,
679671337359548416,"23 Des 2015, 09:34:09 PM","RT @dbmpkotabdg: @ridwankamil @OdedMD @yossiirianto @DiskominfoBdg 23/12 URC Bojonagara,lanjutan pengerukan saluran jl Sukawarna Baru https?",,Ya,,Infrastruktur,drainase / gorong - gorong,Jalan Sukawarna Baru,-,
679671392812412930,"23 Des 2015, 09:34:22 PM","@ridwankamil punten kantos lapor via twitter dbmp 18 nov, persimpangan selokan sejajar jl dg gorong2 yg melintas jln https://t.co/bVGEfNvQR1",Ya,,,Infrastruktur,drainase / gorong - gorong,-,-,
679671396314710017,"23 Des 2015, 09:34:23 PM","RT @dbmpkotabdg: @ridwankamil @OdedMD @yossiirianto @DiskominfoBdg 23/12 URC Bojonagara, lanjutan perbaikan jl dr Djundjunan https://t.co/f?",,Ya,,Infrastruktur,jalan rusak,Jalan Dr. Djundjunan,-,
679671407794491392,"23 Des 2015, 09:34:25 PM","RT @dbmpkotabdg: @ridwankamil @OdedMD @yossiirianto @DiskominfoBdg 23/12 URC Bojonagara, pengangkutan sendimen jl Sukawarna Baru https://t.?",,Ya,,Infrastruktur,pengangkutan sedimen,Jalan Sukawarna Baru,-,
679671414513729536,"23 Des 2015, 09:34:27 PM","RT @dbmpkotabdg: @ridwankamil @OdedMD @yossiirianto @DiskominfoBdg 23/12 URC Bojonagara, lanjutan pemasangan tegel difabel jl Cicendo https?",,Ya,,Infrastruktur,pemasangan ubin,Jalan Cicendo ,-,
679671460487548928,"23 Des 2015, 09:34:38 PM","RT @dbmpkotabdg: @ridwankamil @OdedMD @yossiirianto @DiskominfoBdg 23/12 URC Karees, pengerukan saluran jl Asmarandana https://t.co/dl9MoJh?",,Ya,,Infrastruktur,drainase / gorong - gorong,Jalan Asmarandana,-,
679671633519366144,"23 Des 2015, 09:35:19 PM","Biar dibales ama pak @ridwankamil saya mau tanya , bapak suka main COC ga ? COC teh Clash of Clan pak :D makasih pak ..",,,Ya,Bukan Keluhan,-,-,-,
679671914978086912,"23 Des 2015, 09:36:26 PM",RT @kompeparkotabdg: Ada kebakaran di jln peta gg sindang asih 8.kelurahan duka asih kecamatan bojong loa kaler.tolong bantuan nya @Rescue_?,,,Ya,Infrastruktur,kebakaran,Jalan Peta gang Sindang Asih 8 Kel. Duka Asih Kec. Bojong Loa Kaler,-,
679672318692462592,"23 Des 2015, 09:38:03 PM",RT @kompeparkotabdg: Ada kebakaran di jln peta gg sindang asih 8.kelurahan duka asih kecamatan bojong loa kaler.tolong bantuan nya @Rescue_?,,,Ya,Infrastruktur,kebakaran,Jalan Peta gang Sindang Asih 8 Kel. Duka Asih Kec. Bojong Loa Kaler,-,
679672510762201088,"23 Des 2015, 09:38:48 PM",RT @kompeparkotabdg: Ada kebakaran di jln peta gg sindang asih 8.kelurahan duka asih kecamatan bojong loa kaler.tolong bantuan nya @Rescue_?,,,Ya,Infrastruktur,kebakaran,Jalan Peta gang Sindang Asih  8 Kel. Duka Asih Kec. Bojong Loa Kaler,-,
679672528994844674,"23 Des 2015, 09:38:53 PM",Mohon bantuan nya ada kebakaran di jln peta gg sindang asih 8.kel suka asih.kec.bojong loakaler.@Rescue_Damkar @PRFMnews @infobandung,,,Ya,Infrastruktur,kebakaran,Jalan Peta gang Sindang Asih 8 Kel. Duka Asih Kec. Bojong Loa Kaler,-,
679673122291724290,"23 Des 2015, 09:41:14 PM",RT @kompeparkotabdg: Mohon bantuan nya ada kebakaran di jln peta gg sindang asih 8.kel suka asih.kec.bojong loakaler.@Rescue_Damkar @PRFMne?,,,Ya,Infrastruktur,kebakaran,Jalan Peta gang Sindang Asih 8 Kel. Duka Asih Kec. Bojong Loa Kaler,-,
679673273651572740,"23 Des 2015, 09:41:50 PM",Mohon bantuan nya.ada kebakaran di jln sindangasih gg sindangasih 8 kel.suka asih@KecBojongloakal @Rescue_Damkar@ridwankamil @galamedianews,,,Ya,Infrastruktur,kebakaran,Jalan Peta gang Sindang Asih 8 Kel. Duka Asih Kec. Bojong Loa Kaler,-,
679673351028133888,"23 Des 2015, 09:42:09 PM",RT @kompeparkotabdg: Mohon bantuan nya.ada kebakaran di jln sindangasih gg sindangasih 8 kel.suka asih@KecBojongloakal @Rescue_Damkar@ridwa?,,,Ya,Infrastruktur,kebakaran,Jalan Peta gand Sindang Asih 8 Kel. Duka Asih Kec. Bojong Loa Kaler,-,
679674145840447488,"23 Des 2015, 09:45:18 PM","Tolong ada kebakaran di jalan babakan tarogong, api makin menjalar, petugas mohon percepat dateng nya :(( @Rescue_Damkar @PRFMnews @infobdg",,,Ya,Infrastruktur,kebakaran,Jalan Babakan Tarogong,-,
679674225095884800,"23 Des 2015, 09:45:37 PM",@dbmpkotabdg @ridwankamil  @KelTurangga @distarcipBDG di bawah retakan harusnya gorong terbuka tembus ke belakang tp sdh diganti buis beton,,,Ya,Infrastruktur,drainase / gorong - gorong,-,-,
679674620832710656,"23 Des 2015, 09:47:12 PM","RT @FarhanPratamaJ: Tolong ada kebakaran di jalan babakan tarogong, api makin menjalar, petugas mohon percepat dateng nya :(( @Rescue_Damka?",,,Ya,Infrastruktur,kebakaran,Jalan Babakan Tarogong,-,
679674951280922624,"23 Des 2015, 09:48:30 PM","RT @FarhanPratamaJ: Tolong ada kebakaran di jalan babakan tarogong, api makin menjalar, petugas mohon percepat dateng nya :(( @Rescue_Damka?",,,Ya,Infrastruktur,kebakaran,Jalan Babakan Tarogong,-,
679674966300688385,"23 Des 2015, 09:48:34 PM","RT @FarhanPratamaJ: Tolong ada kebakaran di jalan babakan tarogong, api makin menjalar, petugas mohon percepat dateng nya :(( @Rescue_Damka?",,,Ya,Infrastruktur,kebakaran,Jalan Babakan Tarogong,-,
679675030624571392,"23 Des 2015, 09:48:49 PM",RT @kompeparkotabdg: Ada kebakaran di jln peta gg sindang asih 8.kelurahan duka asih kecamatan bojong loa kaler.tolong bantuan nya @Rescue_?,,,Ya,Infrastruktur,kebakaran,Jalan Peta gand Sindang Asih 8 Kel. Duka Asih Kec. Bojong Loa Kaler,-,
679675233058422784,"23 Des 2015, 09:49:37 PM",@FarhanPratamaJ @Rescue_Damkar @PRFMnews @infobdg itu kebakaran apa? Rumah atau apa?,,,Ya,Infrastruktur,kebakaran,-,-,
679675545630543873,"23 Des 2015, 09:50:52 PM","RT @FarhanPratamaJ: Tolong ada kebakaran di jalan babakan tarogong, api makin menjalar, petugas mohon percepat dateng nya :(( @Rescue_Damka?",,,Ya,Infrastruktur,kebakaran,Jalan Babakan Tarogong,-,
679676174860091393,"23 Des 2015, 09:53:22 PM",RT @aksirelawanbdg: Knp Mesin Mobil Sering Mati Di Atas Rel KA? *Penting!  ??@ridwankamil @DiskominfoBdg @ppkadaop2bd @IWGinting @KAI121 htt?,,,Ya,Bidang Lainnya,-,-,-,
679676774679093248,"23 Des 2015, 09:55:45 PM","RT @FarhanPratamaJ: Tolong ada kebakaran di jalan babakan tarogong, api makin menjalar, petugas mohon percepat dateng nya :(( @Rescue_Damka?",,,Ya,Infrastruktur,kebakaran,Jalan Babakan Tarogong,-,
679677569692635136,"23 Des 2015, 09:58:55 PM","RT @FarhanPratamaJ: Tolong ada kebakaran di jalan babakan tarogong, api makin menjalar, petugas mohon percepat dateng nya :(( @Rescue_Damka?",,,Ya,Infrastruktur,kebakaran,Jalan Babakan Tarogong,-,
679677664278351872,"23 Des 2015, 09:59:17 PM","RT @FarhanPratamaJ: Tolong ada kebakaran di jalan babakan tarogong, api makin menjalar, petugas mohon percepat dateng nya :(( @Rescue_Damka?",,,Ya,Infrastruktur,kebakaran,Jalan Babakan Tarogong,-,
679678909525303297,"23 Des 2015, 10:04:14 PM","RT @TadjiUINBdg: @ridwankamil lapor pak, mobil ni 2x buang sampah ke pinggir jalan sepanjang jalan sersan bajuri no. 24 https://t.co/t9NHcX?",Ya,,,K3 (Ketertiban; Kebersihan; Keindahan),buang sampah sembarangan,pinggir jalan sepanjang Jalan Sersan Bajuri No. 24,-,
679679391752798208,"23 Des 2015, 10:06:09 PM","RT @FarhanPratamaJ: Tolong ada kebakaran di jalan babakan tarogong, api makin menjalar, petugas mohon percepat dateng nya :(( @Rescue_Damka?",,,Ya,Infrastruktur,kebakaran,Jalan Babakan Tarogong,-,
679679526406860801,"23 Des 2015, 10:06:41 PM","Pabrik kerupuk teh@yessytridewi: @FarhanPratamaJ @Rescue_Damkar @PRFMnews @infobdg itu kebakaran apa? Rumah atau apa?""""",,,Ya,Infrastruktur,kebakaran,-,-,
679680069355229184,"23 Des 2015, 10:08:51 PM","RT @TadjiUINBdg: @ridwankamil lapor pak, mobil ni 2x buang sampah ke pinggir jalan sepanjang jalan sersan bajuri no. 24 https://t.co/t9NHcX?",Ya,,,K3 (Ketertiban; Kebersihan; Keindahan),buang sampah sembarangan,pinggir jalan sepanjang Jalan Sersan Bajuri No. 24,-,
679683459531411456,"23 Des 2015, 10:22:19 PM","@ridwankamil punten kang, tadi abdi nguriling bbrapa tmn di bdg, lansia, petpark, jomblo, film dll, kok pada gelap2an yaa..., kesannya kumuh",Ya,,,Lingkungan Hidup,lampu penerangan taman,"Taman Lansia, Petpark, Jomblo, Film ",-,
679683500061007872,"23 Des 2015, 10:22:28 PM","@ridwankamil bikin trotoar kok acak2an bos. Liat jalan wastu, teu tuntas2. Pasang,  bongkar, pasang,bongkar. #mencurigakan",Ya,,,Infrastruktur,trotoar,Jalan Wastukencana,-,
679684681890050049,"23 Des 2015, 10:27:10 PM","Pak apakah ini benar? Tlg ditindak lanjuti... Seram sekali, apalagi untuk pengendara motor perempuan. @ridwankamil https://t.co/yF1yF4IU8K",Ya,,,Bidang Lainnya,-,-,-,
679685725206523904,"23 Des 2015, 10:31:19 PM","RT @FarhanPratamaJ: Tolong ada kebakaran di jalan babakan tarogong, api makin menjalar, petugas mohon percepat dateng nya :(( @Rescue_Damka?",,,Ya,Infrastruktur,kebakaran,Jalan Babakan Tarogong,-,
679685836737101825,"23 Des 2015, 10:31:46 PM",Ga usah ngeluh macet klo kita masih menjadi bagian dr kemacetan itu @PRFMnews @infobandung123 @ridwankamil,,,Ya,Bukan Keluhan,-,-,-,
679691689120772096,"23 Des 2015, 10:55:01 PM",RT @hendragaya: Mohon bantuan kebakaran Rw.04 jl. Bbk.tarogong kel @sukaasih_bdg @KecBojongloakal @ridwankamil @Rescue_Damkar https://t.co/?,,,Ya,Infrastruktur,Kebakaran,RW. 04 Jalan Bbk Tarogong Kel. Sukasih Kec. Bojongloakal ,-,
679691861343080448,"23 Des 2015, 10:55:42 PM",@dbmpkotabdg @ridwankamil @DiskominfoBdg  jl mohamat. Toha seputar polsek regol,,,Ya,Bukan Keluhan,-,-,-,
679699787378130945,"23 Des 2015, 11:27:12 PM","@ridwankamil @ata_lia pak,bu..knp yah sy masih jomblo ampe skrg? Pengen cari akang itb nu bageur, cageur, pinter, kasep.. #jomblo #galau",,,Ya,Bukan Keluhan,-,-,-,
679700355916025856,"23 Des 2015, 11:29:27 PM",@DisdukcapilBdg @ridwankamil tdk bisa search by name ato yg lainnya? Saya coba confirm ulang dahulu ke RTnya ya bpk/ibu..hatur nuhun :),,,Ya,Bukan Keluhan,-,-,-,
679700730026983424,"23 Des 2015, 11:30:56 PM",@dbmpkotabdg punteun kange jajaran dbmp juara .lampu anu di jl aceh anu nyorot ka x dprd kapungkur pareum.nhuhun https://t.co/2HV2eT45lZ,Ya,,,Infrastruktur,lampu penerangan jalan umum,Jalan Aceh ,-,
679701708033806336,"23 Des 2015, 11:34:50 PM","Pak,emang kalo orang buang sampah di TPS harus bayar ya? @ridwankamil",Ya,,,Pengelolaan Sampah,biaya sampah,-,-,
679701838883504129,"23 Des 2015, 11:35:21 PM","Bu Lurah @sukaasih_bdg memantau langsung lokasi kebakaran di wilayah sukaasih Rw.04, thanx Bu Lurah cc @ridwankamil https://t.co/kMMa4IYPjI",,,Ya,Infrastruktur,kebakaran,Sukaasih RW. 04,-,
679708648205975553,"24 Des 2015, 12:02:24 AM","RT @hendragaya: Bu Lurah @sukaasih_bdg memantau langsung lokasi kebakaran di wilayah sukaasih Rw.04, thanx Bu Lurah cc @ridwankamil https:/?",,,Ya,Infrastruktur,kebakaran,Sukaasih RW. 04,-,
679711419365867520,"24 Des 2015, 12:13:25 AM","RT @pdkebersihanbdg: Pengangkutan sampah di Tps Jl. Ambon, mari jaga bersma fasilitas publik dgn baik @ridwankamil @OdedMD @yossiirianto ht?",,Ya,,Pengelolaan Sampah,pengangkutan sampah ,TPS Jalan Ambon ,-,
679716136154480640,"24 Des 2015, 12:32:10 AM","RT @hendragaya: Bu Lurah @sukaasih_bdg memantau langsung lokasi kebakaran di wilayah sukaasih Rw.04, thanx Bu Lurah cc @ridwankamil https:/?",,,Ya,Infrastruktur,kebakaran,Sukaasih RW. 04,-,
679736322504822785,"24 Des 2015, 01:52:22 AM","Saya kok merasa ada konspirasi"" utk memaksa p@ridwankamil memilih dirut pdam",,,Ya,Bukan Keluhan,-,-,-,
679749573162577920,"24 Des 2015, 02:45:02 AM","RT @FarhanPratamaJ: Tolong ada kebakaran di jalan babakan tarogong, api makin menjalar, petugas mohon percepat dateng nya :(( @Rescue_Damka?",,,Ya,Infrastruktur,kebakaran,Babakan Tarogong,-,
679781042371178496,"24 Des 2015, 04:50:04 AM","@pdamtirtawening kebocoran pipa di jl. bbkn. sukajadi (-6.876, 107.595), langsung masuk selokan (cc. @ridwankamil) https://t.co/yOQkxh2qPy",,,Ya,Pengelolaan Air & Sumber Daya Alam,pipa bocor,Jalan Bbkn Sukajadi ,-,
679796062249336832,"24 Des 2015, 05:49:45 AM","Semalam PJU Pahlawan dr simp Surapati hingga TMP padam, knp ya @dbmpkotabdg @infobdg @PRFMnews",Ya,,,Infrastruktur,lampu penerangan jalan umum,Pahlawan dari simpang Surapati sampai TMP ,-,
679807978464124928,"24 Des 2015, 06:37:06 AM","@pdamtirtawening jln. babakan sukajadi rt.06 rw.05 kel. gegerkalong kec. sukasari. geo.koordinat -6.876, 107.595 (cc. @ridwankamil)",,,Ya,Bukan Keluhan,-,-,-,
679808764212457472,"24 Des 2015, 06:40:14 AM","@ridwankamil Kang Emil, punten saya di Cigadung ada yg puter kasidahan kayanya pake toa mesjid. Saya muslim, tp saya merasa terganggu.",Ya,,,K3 (Ketertiban; Kebersihan; Keindahan),-,Cigadung,-,
679814749551394816,"24 Des 2015, 07:04:01 AM","Pagi pak @ridwankamil saya mau nanya, kalau perpanjang ktp tapi masa berlakunya belum habis bisa tidak ya? Terimakasih dan tolong dibalas :)",,,Ya,Bukan Keluhan,-,-,-,
679814952136257536,"24 Des 2015, 07:04:49 AM","@omiekuzaimah @ridwankamil Baik kami akan cek. Maaf, itu tumpukan sampah liarkah? Atau TPS? Bisa minta lokasi lebih detailnya?",,,Ya,Bukan Keluhan,-,-,-,
679815035099590656,"24 Des 2015, 07:05:09 AM",@ridwankamil _pa wali punten bade tumaros dupi kanggo akhir taun ayeuna aya pemutihan kanggo pajak motor teu nya? Hatur nuhun,,,Ya,Bukan Keluhan,-,-,-,
679816678474055680,"24 Des 2015, 07:11:41 AM","@ridwankamil ,Kang Emil, knp ya truk2 brt ga blh lwt surya sumantri. Jd mrk lwt jln cibogo/mustang. Kwalitas jln kan beda. Jd jln pd retak.",Ya,,,Infrastruktur,jalan,Jalan Cibogo/Mustang,-,
679822747724156928,"24 Des 2015, 07:35:48 AM","Sigana seru ya klo di BDG ada balong umum yg isi nya lauk, u/ msyrkt yg tdk punya dengeun sangu,bisa mancing (1) @ridwankamil @infobandung",,,Ya,Bukan Keluhan,-,-,-,
679823566020280320,"24 Des 2015, 07:39:03 AM","Pa @ridwankamil @infobandung dr arah sukajadi di bwh fly over skrg ini suka kumpul remaja2 yg ngelem"" pa",Ya,,,K3 (Ketertiban; Kebersihan; Keindahan),anak jalanan dan gelandangan pengemis,flyover Sukajadi ,-,
679825233809817600,"24 Des 2015, 07:45:40 AM","Banyak sekali orng luar yang kerja di bandung, sedangkan orng pribumi menjadi pengangguran di kotanya sendiri, mohon solusinya?@ridwankamil",Ya,,,Bidang Lainnya,-,-,-,
679825287140388864,"24 Des 2015, 07:45:53 AM",Ada apa dengan pdam kota tasikmalaya? Khususnya di singaparna. Airnya mati terus. Mohon info no tlp nya. Tq @pdamtirtawening,Ya,,,Pengelolaan Air & Sumber Daya Alam,air tidak mengalir,"Singaparna, Tasikmalaya",-,
679826177469579264,"24 Des 2015, 07:49:25 AM","RT @Gilang_Mahesa: 3. Beliau mendumel, mengapa @ridwankamil malah memberi tempat dan ruang kpd org &amp; pihak yg justru saat pilkada bkn bagia?",,,Ya,Bukan Keluhan,-,-,-,
679826963784163329,"24 Des 2015, 07:52:33 AM","RT @Gilang_Mahesa: 13. Apakah sdh sempurna ... nggak lah, masih jauh dari apa yg diharapkan @ridwankamil dan warga Bandung, tapi semuanya b?",,,Ya,Bukan Keluhan,-,-,-,
679830918685523968,"24 Des 2015, 08:08:16 AM","@pdamtirtawening @ridwankamil udah seminngu ini air di daerah kami RW. 11 Kelurahan Babakan G Ngalir, ada apa pak, apa stok air pdam habis .",Ya,,,Pengelolaan Air & Sumber Daya Alam,air tidak mengalir,RW. 11 Kel. Babakan G Ngalir,satu minggu ,
679837513721094145,"24 Des 2015, 08:34:28 AM",@Dinsos_BDG kalo mau nanya data org hilang bisa dibantu pak? Sudah lebih 2 minggu bpk saya tdk ada d rumah,,,Ya,Bukan Keluhan,-,-,-,
679839073704411136,"24 Des 2015, 08:40:40 AM","@pdamtirtawening @ridwankamil sudah semiggu ini pdam di daerah kami g ngalir, apa stok air pdam habis ...........",Ya,,,Pengelolaan Air & Sumber Daya Alam,air tidak mengalir,-,-,
679842109763915776,"24 Des 2015, 08:52:44 AM","@pdamtirtawening heran, dari kmrn mlm smp skrg air gak ngalir knp ya? Apa ikut libur panjang jg? Cc: @ridwankamil",Ya,,,Pengelolaan Air & Sumber Daya Alam,air tidak mengalir,-,-,
679842118399967233,"24 Des 2015, 08:52:46 AM",Pa tolong segera ditanggulangi kenapa tidak ngocor ? Alamatnya d jln cikutra gg sekepondok 1 atas nama suhartono @pdamtirtawening,Ya,,,Pengelolaan Air & Sumber Daya Alam,air tidak mengalir,Jalan Cikutra gang Sekepondok 1,-,
679842730009210880,"24 Des 2015, 08:55:12 AM","Sudah beberapa bulan air dari @pdamtirtawening susah sekali ngalir, tiap ngalir tengah mlm itupun cuma beberapa jam Cc: @ridwankamil",Ya,,,Pengelolaan Air & Sumber Daya Alam,air tidak mengalir,-,-,
679843049636257793,"24 Des 2015, 08:56:28 AM","@pdamtirtawening padahal ini didalam kota, buat mandi, buang air, apalagi nyuci susah sekali Cc: @ridwankamil",Ya,,,Pengelolaan Air & Sumber Daya Alam,air tidak mengalir,-,-,
679843323922677760,"24 Des 2015, 08:57:33 AM","Kalo kang @ridwankamil mah pasti ngalir terus ya pasokan air dari @pdamtirtawening nya, secara walikota ya, da kami ma apa atuh cuma rakyat",Ya,,,Pengelolaan Air & Sumber Daya Alam,air tidak mengalir,-,-,
679844755983843328,"24 Des 2015, 09:03:15 AM",@pdamtirtawening @ridwankamil semua warga di Jl.lebak Rt.04/08 kel.kebonwaru Kec.batununggal Kiaracondong Bandung,,,Ya,Bukan Keluhan,-,Jalan Lebak RT. 04 RW. 08 Kel. Kebonwaru Kec. Batununggal Kiaracondong,-,
679846787939602432,"24 Des 2015, 09:11:19 AM",@pdamtirtawening terimakasih air sudah ngocor kembali ??????,,,Ya,Pengelolaan Air & Sumber Daya Alam,air tidak mengalir,-,-,
679848758222274561,"24 Des 2015, 09:19:09 AM",@Satpolppbdg ass pak saya liat daerah kiaracondong depan garmen banyak yg jualan liar jalan jadi macet mohon di tertibkan @ridwankamil,Ya,,,K3 (Ketertiban; Kebersihan; Keindahan),PKL,Kiaracondong depan Garmen ,-,
679850352724688896,"24 Des 2015, 09:25:29 AM",@Satpolppbdg mohon di tertibkan pkl jalan kiaracondong di garmen nya bikin macet @Kec_Kircon @ridwankamil @OdedMD,Ya,,,K3 (Ketertiban; Kebersihan; Keindahan),PKL,Kiaracondong,-,
679859386336940032,"24 Des 2015, 10:01:23 AM",10.00: RT @Satpolppbdg:  Tak ada tanggal merah di kalender Satpolppbdg. Untuk terwujudnya ketertiban &amp; ketentraman.  https://t.co/FNHeGHzpBP,,,Ya,Bukan Keluhan,-,-,-,
679859612833562625,"24 Des 2015, 10:02:17 AM",10.02: RT @jantanpp: Pasar baru cc: @ridwankamil @Satpolppbdg https://t.co/yk4Ran7WBb,,,Ya,Bukan Keluhan,-,-,-,
679859847198674945,"24 Des 2015, 10:03:13 AM",Kang @dbmpkotabdg punten pisan eta di jalan pagarsih depan TPS ada bekas galian proyek sodetan di tengah jalan asa garinjul upami lewat. THX,Ya,,,Infrastruktur,jalan,Jalan Pagarsih depan TPS,-,
679860091785363457,"24 Des 2015, 10:04:11 AM","RT @Satpolppbdg: Penertiban pkl di jl. Trunojoyo, jl. Aceh &amp; jl. Diponegoro 23/12/2015 cc @ridwankamil @PemkotBandung @PRFMnews https://t.c?",,Ya,,K3 (Ketertiban; Kebersihan; Keindahan),PKL,"Jalan Trunojoyo, Jalan Aceh dan Jalan Diponegoro",-,
679860188677971968,"24 Des 2015, 10:04:34 AM",RT @Satpolppbdg: Pemulung yg meninggalkan roda di jl. Asia Afrika &amp; pengamen yg tertangkap oleh pak Wali @ridwankamil dihukum push up https?,,,Ya,Bukan Keluhan,-,Jalan Asia Afrika,-,
679860262510309376,"24 Des 2015, 10:04:52 AM",RT @Satpolppbdg: Pemulung yg meninggalkan roda di jl. Asia Afrika &amp; pengamen yg tertangkap oleh pak Wali @ridwankamil dihukum push up https?,,,Ya,Bukan Keluhan,-,Jalan Asia Afrika,-,
679860521684733952,"24 Des 2015, 10:05:54 AM","Sama @PRFMnews: 10.00: RT @Satpolppbdg: Tak ada tanggal merah di kalender Satpolppbdg. Untuk terwujudnya ketertiban &amp; ketentraman.""",,,Ya,Bukan Keluhan,-,-,-,
679860644338774016,"24 Des 2015, 10:06:23 AM",Pkl kepatihan oge minuhan trotoar RT @PRFMnews: 10.02: RT @jantanpp: Pasar baru cc: @ridwankamil @Satpolppbdg https://t.co/osUzSNKzvr,Ya,,,K3 (Ketertiban; Kebersihan; Keindahan),PKL,Jalan Kepatihan ,-,
679861390757068800,"24 Des 2015, 10:09:21 AM",RT @Satpolppbdg: Pemulung yg meninggalkan roda di jl. Asia Afrika &amp; pengamen yg tertangkap oleh pak Wali @ridwankamil dihukum push up https?,,,Ya,Bukan Keluhan,-,Jalan Asia Afrika,-,
679863082139566080,"24 Des 2015, 10:16:04 AM","@Dinsos_BDG @ridwankamil @PemumBdg @DiskominfoBdg yg selalu tidak UpDate... Data nya msh yg lama, walau kemarin2 sudah ada pengajuan baru",,,Ya,Bukan Keluhan,-,-,-,
679864986445819906,"24 Des 2015, 10:23:38 AM","S. Cidurian (deket pintu air) hari ini airnya hitam sekali, pasti ada yg buang limbah. Gimana ini? cc @dbmpkotabdg @ridwankamil",Ya,,,Lingkungan Hidup,pencemaran,Sunga Cidurian (dekat pintu air),-,
